insertId,jsonPayload.bytes_sent,jsonPayload.connection.dest_ip,jsonPayload.connection.dest_port,jsonPayload.connection.protocol,jsonPayload.connection.src_ip,jsonPayload.connection.src_port,jsonPayload.dest_instance.project_id,jsonPayload.dest_instance.region,jsonPayload.dest_instance.vm_name,jsonPayload.dest_instance.zone,jsonPayload.dest_location.asn,jsonPayload.dest_location.city,jsonPayload.dest_location.continent,jsonPayload.dest_location.country,jsonPayload.dest_location.region,jsonPayload.dest_vpc.project_id,jsonPayload.dest_vpc.subnetwork_name,jsonPayload.dest_vpc.vpc_name,jsonPayload.end_time,jsonPayload.packets_sent,jsonPayload.reporter,jsonPayload.rtt_msec,jsonPayload.src_instance.project_id,jsonPayload.src_instance.region,jsonPayload.src_instance.vm_name,jsonPayload.src_instance.zone,jsonPayload.src_location.asn,jsonPayload.src_location.city,jsonPayload.src_location.continent,jsonPayload.src_location.country,jsonPayload.src_location.region,jsonPayload.src_vpc.project_id,jsonPayload.src_vpc.subnetwork_name,jsonPayload.src_vpc.vpc_name,jsonPayload.start_time,logName,receiveTimestamp,resource.labels.location,resource.labels.project_id,resource.labels.subnetwork_id,resource.labels.subnetwork_name,resource.type,timestamp
1qq085gg16h10pc,0,64.233.188.95,443,6,10.2.0.12,51272,,,,,,,,,,,,,2021-07-21T01:08:41.206241224Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:41.205369853Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:55.686909580Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:55.686909580Z
1culrxcg32qb1rx,0,10.1.0.2,50180,6,142.250.128.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:44.520379922Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:44.520379922Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:52.698090845Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:52.698090845Z
1culrxcg32qb1rw,0,10.1.0.2,50182,6,142.250.128.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:44.520335977Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:44.520335977Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:52.698090845Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:52.698090845Z
19s61sag2x7k4sj,0,172.217.214.95,443,6,10.1.0.255,40542,,,,,,,,,,,,,2021-07-21T01:08:49.195258587Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:49.195258587Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:51.431115746Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:51.431115746Z
19s61sag2x7k4sg,0,10.1.0.255,40540,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:47.918436892Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:47.915274724Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:51.431115746Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:51.431115746Z
19s61sag2x7k4sf,0,172.217.214.95,443,6,10.1.0.255,40540,,,,,,,,,,,,,2021-07-21T01:08:47.918436892Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:47.915274724Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:51.431115746Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:51.431115746Z
19s61sag2x7k4sc,0,10.1.0.255,40544,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:47.148079719Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:47.147287258Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:51.431115746Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:51.431115746Z
19s61sag2x7k4sb,0,172.217.214.95,443,6,10.1.0.255,40544,,,,,,,,,,,,,2021-07-21T01:08:47.148079719Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:47.147287258Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:51.431115746Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:51.431115746Z
f9k6lfg2eltev5,0,10.1.0.11,38942,6,142.250.103.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:44.633306628Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:44.632280896Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:50.636383298Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:50.636383298Z
f9k6lfg2eltev4,0,142.250.103.95,443,6,10.1.0.11,38942,,,,,,,,,,,,,2021-07-21T01:08:44.633306628Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:44.632280896Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:50.636383298Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:50.636383298Z
f9k6lfg2eltev0,0,10.1.0.11,38948,6,142.250.103.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:46.883242297Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:46.882285008Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:50.636383298Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:50.636383298Z
f9k6lfg2elteuz,0,142.250.103.95,443,6,10.1.0.11,38948,,,,,,,,,,,,,2021-07-21T01:08:46.883242297Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:46.882285008Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:50.636383298Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:50.636383298Z
f9k6lfg2elteuy,0,10.1.0.11,38964,6,142.250.103.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:46.633385152Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:46.632270684Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:50.636383298Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:50.636383298Z
f9k6lfg2elteux,0,142.250.103.95,443,6,10.1.0.11,38964,,,,,,,,,,,,,2021-07-21T01:08:46.633385152Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:46.632270684Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:50.636383298Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:50.636383298Z
77u9tzg2wu9b38,0,173.194.195.95,443,6,10.1.0.3,34330,,,,,,,,,,,,,2021-07-21T01:08:46.040256935Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:46.040256935Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:49.583551270Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:49.583551270Z
77u9tzg2wu9b37,0,173.194.195.95,443,6,10.1.0.3,34328,,,,,,,,,,,,,2021-07-21T01:08:45.784239420Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:45.784239420Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:49.583551270Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:49.583551270Z
166hm57g2wc58cf,0,142.250.128.95,443,6,10.1.0.2,50180,,,,,,,,,,,,,2021-07-21T01:08:44.519460046Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:44.519460046Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:47.725012903Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:47.725012903Z
166hm57g2wc58cc,0,142.250.128.95,443,6,10.1.0.2,50182,,,,,,,,,,,,,2021-07-21T01:08:44.519460046Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:44.519460046Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:47.725012903Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:47.725012903Z
chz9cjg2fwzglt,0,10.1.0.3,34330,6,173.194.195.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-central-server-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:30.937516813Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:30.937516813Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:39.481446379Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:39.481446379Z
1esddz1g2rddds1,0,10.1.0.2,50180,6,142.250.128.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-client-instance,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.416695727Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:29.416695727Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:38.506865522Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:38.506865522Z
zt20quflon0y8,0,10.3.0.13,37630,6,64.233.164.95,443,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.262080882Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:29.261033202Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:37.926969312Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:08:37.926969312Z
zt20quflon0y7,0,64.233.164.95,443,6,10.3.0.13,37630,,,,,,,,,,,,,2021-07-21T01:08:29.262080882Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.261033202Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:37.926969312Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:08:37.926969312Z
zt20quflon0y5,0,10.3.0.13,37628,6,64.233.164.95,443,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.261975077Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:29.261033202Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:37.926969312Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:08:37.926969312Z
zt20quflon0y4,0,64.233.164.95,443,6,10.3.0.13,37628,,,,,,,,,,,,,2021-07-21T01:08:29.261975077Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.261033202Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:37.926969312Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:08:37.926969312Z
zt20quflon0y3,0,10.3.0.13,37650,6,64.233.164.95,443,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:08:31.011999467Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:31.011035935Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:37.926969312Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:08:37.926969312Z
zt20quflon0y2,0,64.233.164.95,443,6,10.3.0.13,37650,,,,,,,,,,,,,2021-07-21T01:08:31.011999467Z,1,SRC,,dspj-315716,europe-north1,experiment-baseline-with-latency-3-node-instance-3,europe-north1-b,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-3,experiment-baseline-with-latency-3-network,2021-07-21T01:08:31.011035935Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:37.926969312Z,europe-north1-b,dspj-315716,1429980605295808013,experiment-baseline-with-latency-3-subnetwork-3,gce_subnetwork,2021-07-21T01:08:37.926969312Z
1f24n0hg2q4pydu,0,10.1.0.255,40540,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:32.812284313Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:32.811283373Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:36.490916125Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:36.490916125Z
1f24n0hg2q4pydt,0,172.217.214.95,443,6,10.1.0.255,40540,,,,,,,,,,,,,2021-07-21T01:08:32.812284313Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:32.811283373Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:36.490916125Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:36.490916125Z
1f24n0hg2q4pydj,0,10.1.0.255,40544,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:32.043948397Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:32.043288779Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:36.490916125Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:36.490916125Z
1f24n0hg2q4pydi,0,172.217.214.95,443,6,10.1.0.255,40544,,,,,,,,,,,,,2021-07-21T01:08:32.043948397Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:32.043288779Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:36.490916125Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:36.490916125Z
1f24n0hg2q4pyde,0,10.1.0.255,40542,6,172.217.214.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:34.091952836Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:34.091267333Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:36.490916125Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:36.490916125Z
1f24n0hg2q4pydc,0,172.217.214.95,443,6,10.1.0.255,40542,,,,,,,,,,,,,2021-07-21T01:08:34.091952836Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-test-orchestrator,us-central1-c,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:34.091267333Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:36.490916125Z,us-central1-c,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:36.490916125Z
1s3oa92g11ruhjn,0,10.2.0.12,51258,6,64.233.188.95,443,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:28.456419106Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:28.455367818Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.706424909Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:35.706424909Z
1s3oa92g11ruhjm,0,64.233.188.95,443,6,10.2.0.12,51258,,,,,,,,,,,,,2021-07-21T01:08:28.456419106Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:28.455367818Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.706424909Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:35.706424909Z
1s3oa92g11ruhjl,0,10.2.0.12,51272,6,64.233.188.95,443,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:25.955983638Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:25.955983638Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.706424909Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:35.706424909Z
1s3oa92g11ruhjg,0,10.2.0.12,51260,6,64.233.188.95,443,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:28.456335119Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:28.455367818Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.706424909Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:35.706424909Z
1s3oa92g11ruhjf,0,64.233.188.95,443,6,10.2.0.12,51260,,,,,,,,,,,,,2021-07-21T01:08:28.456335119Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:28.455367818Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.706424909Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:35.706424909Z
1s3oa92g11rugy5,0,64.233.188.95,443,6,10.2.0.12,51272,,,,,,,,,,,,,2021-07-21T01:08:25.955358681Z,1,SRC,,dspj-315716,asia-east1,experiment-baseline-with-latency-3-node-instance-2,asia-east1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-2,experiment-baseline-with-latency-3-network,2021-07-21T01:08:25.955358681Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.706424909Z,asia-east1-a,dspj-315716,6624708640313626125,experiment-baseline-with-latency-3-subnetwork-2,gce_subnetwork,2021-07-21T01:08:35.706424909Z
6xya96g2i2fe6s,0,10.1.0.11,38964,6,142.250.103.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:31.383545253Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:31.382292135Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.512515292Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:35.512515292Z
6xya96g2i2fe6r,0,142.250.103.95,443,6,10.1.0.11,38964,,,,,,,,,,,,,2021-07-21T01:08:31.383545253Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:31.382292135Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.512515292Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:35.512515292Z
6xya96g2i2fe6q,0,10.1.0.11,38942,6,142.250.103.95,443,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.383133826Z,1,DEST,,,,,,,,,,,,,,2021-07-21T01:08:29.382277539Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.512515292Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:35.512515292Z
6xya96g2i2fe6p,0,142.250.103.95,443,6,10.1.0.11,38942,,,,,,,,,,,,,2021-07-21T01:08:29.383133826Z,1,SRC,,dspj-315716,us-central1,experiment-baseline-with-latency-3-node-instance-1,us-central1-a,,,,,,dspj-315716,experiment-baseline-with-latency-3-subnetwork-1,experiment-baseline-with-latency-3-network,2021-07-21T01:08:29.382277539Z,projects/dspj-315716/logs/compute.googleapis.com%2Fvpc_flows,2021-07-21T01:08:35.512515292Z,us-central1-a,dspj-315716,3339397690707070477,experiment-baseline-with-latency-3-subnetwork-1,gce_subnetwork,2021-07-21T01:08:35.512515292Z
